model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
EleutherAI/pythia-160m,162322944,76,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept",cpu,267926.0,0.0,969988,0,-159949872,0
EleutherAI/pythia-160m,162322944,77,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the",cpu,288884.0,0.0,971140,0,-160611244,0
EleutherAI/pythia-160m,162322944,78,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons",cpu,265392.0,0.0,972292,0,-162094916,0
EleutherAI/pythia-160m,162322944,79,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside",cpu,262966.0,0.0,973444,0,-163846304,0
EleutherAI/pythia-160m,162322944,80,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the",cpu,276983.0,0.0,974596,0,-165341096,0
EleutherAI/pythia-160m,162322944,81,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall",cpu,319879.0,0.0,975748,0,-167589136,0
EleutherAI/pythia-160m,162322944,82,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but",cpu,265172.0,0.0,976900,0,-169871388,0
EleutherAI/pythia-160m,162322944,83,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they",cpu,279926.0,0.0,978052,0,-170661276,0
EleutherAI/pythia-160m,162322944,84,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've",cpu,274392.0,0.0,979204,0,-172401940,0
EleutherAI/pythia-160m,162322944,85,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also",cpu,268089.0,0.0,980356,0,-174815028,0
EleutherAI/pythia-160m,162322944,86,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also kept",cpu,314801.0,0.0,981508,0,-175701504,0
EleutherAI/pythia-160m,162322944,87,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also kept the",cpu,308720.0,0.0,982660,0,-177533448,0
EleutherAI/pythia-160m,162322944,88,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also kept the gul",cpu,306353.0,0.0,983812,0,-178108760,0
EleutherAI/pythia-160m,162322944,89,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also kept the gullet",cpu,285401.0,0.0,984964,0,-180203692,0
EleutherAI/pythia-160m,162322944,90,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Like the Gruevangelians it has a deep, opaque eye. It often covers him up and looks like a face to the prince. Because Hero Ring is built to fit behind wearing glasses he can also highly manipulate a ritual. The village hall of the dragon is only 20 yards square. Another village in this area was 5 kilometers in diameter. They've told us they've kept the dragons inside the Hall but they've also kept the gullet stuck",cpu,277612.0,0.0,986116,0,-182969016,0
